shipment_id,origin_port,destination_port,carrier,ship_date,base_transit_days,actual_transit_days,port_congestion_score,weather_condition,customs_complexity,cargo_weight_tons,num_stops,is_peak_season,carrier_on_time_rate,days_since_maintenance,fuel_cost_index,is_delayed
SHP05134,Dubai,Mumbai,MaerskLine,2022-04-01,5,5,0.2404,Cloudy,1,45.6,0,0,0.8161,28,1.1823,0
SHP05135,Hong Kong,London,HapagLloyd,2023-11-09,20,20,0.0824,Rainy,1,8.93,1,0,0.7403,8,1.1588,0
SHP05136,Busan,Seattle,MSC,2022-11-04,12,12,0.1138,Cloudy,1,31.57,1,1,0.7136,155,0.9113,0
SHP05137,Rotterdam,New York,EverGreen,2022-12-22,10,13,0.2695,Rainy,1,83.51,0,1,0.6167,82,0.7307,1
SHP05138,Busan,Seattle,HapagLloyd,2023-02-03,12,19,0.1885,Cloudy,3,94.32,1,0,0.7691,144,1.1597,1
SHP05139,Shanghai,Los Angeles,EverGreen,2023-01-29,14,14,0.2236,Cloudy,1,19.8,0,1,0.6884,19,0.8072,0
SHP05140,Antwerp,Chicago,COSCO,2022-05-06,13,14,0.4377,Storm,1,9.27,0,1,0.5827,68,0.7882,1
SHP05141,Hong Kong,London,HapagLloyd,2023-10-28,20,20,0.1316,Rainy,2,33.72,0,0,0.7754,35,0.9404,0
SHP05142,Rotterdam,New York,EverGreen,2023-09-17,10,10,0.3806,Rainy,2,5.85,0,0,0.654,91,0.9794,0
SHP05143,Rotterdam,New York,EverGreen,2022-12-11,10,10,0.198,Clear,2,9.29,0,0,0.651,82,1.2859,0
SHP05144,Shanghai,Los Angeles,MSC,2023-11-12,14,14,0.2706,Cloudy,3,20.34,1,1,0.7624,162,0.8446,0
SHP05145,Rotterdam,New York,EverGreen,2023-10-24,10,14,0.6296,Hurricane,1,71.65,0,0,0.6538,10,1.2109,1
SHP05146,Busan,Seattle,MaerskLine,2022-11-04,12,12,0.4542,Cloudy,3,13.3,2,0,0.8407,123,0.7106,0
SHP05147,Busan,Seattle,EverGreen,2022-03-01,12,17,0.3974,Storm,2,44.63,1,0,0.6275,108,0.8601,1
SHP05148,Busan,Seattle,HapagLloyd,2023-04-06,12,12,0.1774,Cloudy,1,9.51,3,0,0.809,127,1.2805,0
SHP05149,Busan,Seattle,MaerskLine,2022-05-09,12,12,0.1741,Cloudy,2,3.08,0,0,0.7449,84,0.9025,0
SHP05150,Guangzhou,Sydney,COSCO,2022-01-30,15,15,0.1566,Cloudy,2,154.95,0,0,0.5449,127,1.186,0
SHP05151,Singapore,Hamburg,EverGreen,2022-01-31,18,19,0.1558,Rainy,2,20.02,0,0,0.6696,110,1.1421,1
SHP05152,Guangzhou,Sydney,MSC,2022-07-13,15,15,0.0892,Clear,3,28.08,3,0,0.722,15,0.773,0
SHP05153,Guangzhou,Sydney,EverGreen,2023-09-07,15,16,0.4242,Storm,2,8.13,1,0,0.6836,10,0.8385,1
SHP05154,Guangzhou,Sydney,EverGreen,2022-03-21,15,16,0.4394,Storm,3,16.93,2,0,0.665,107,0.7617,1
SHP05155,Shanghai,Los Angeles,MSC,2022-09-04,14,14,0.3159,Rainy,2,10.23,0,0,0.7054,67,0.8158,0
SHP05156,Busan,Seattle,MSC,2022-05-12,12,12,0.3133,Clear,1,69.6,0,1,0.7461,133,0.737,0
SHP05157,Singapore,Hamburg,MSC,2023-07-12,18,18,0.4578,Rainy,1,36.51,0,0,0.7201,2,1.1662,0
SHP05158,Shanghai,Los Angeles,MaerskLine,2023-03-10,14,14,0.1901,Cloudy,1,44.1,2,0,0.8221,144,0.9568,0
SHP05159,Dubai,Mumbai,EverGreen,2022-01-17,5,17,0.196,Storm,3,17.16,0,0,0.6693,134,1.2593,1
SHP05160,Rotterdam,New York,EverGreen,2022-12-02,10,17,0.0974,Storm,2,25.29,0,0,0.5655,175,0.9663,1
SHP05161,Singapore,Hamburg,COSCO,2022-05-04,18,18,0.4974,Rainy,1,91.75,0,0,0.5792,3,0.7029,0
SHP05162,Busan,Seattle,COSCO,2022-08-05,12,12,0.4309,Clear,2,14.11,1,0,0.5906,102,0.7757,0
SHP05163,Dubai,Mumbai,COSCO,2023-02-09,5,5,0.3729,Clear,3,29.13,2,0,0.5764,122,0.9429,0
SHP05164,Hong Kong,London,EverGreen,2023-01-21,20,23,0.2572,Rainy,3,12.11,2,1,0.6907,125,0.8389,1
SHP05165,Shanghai,Los Angeles,MaerskLine,2023-05-17,14,16,0.1704,Hurricane,1,17.4,0,0,0.83,137,0.7418,1
SHP05166,Singapore,Hamburg,EverGreen,2023-08-22,18,18,0.2807,Cloudy,2,10.29,0,1,0.6272,154,0.8938,0
SHP05167,Hong Kong,London,EverGreen,2022-12-31,20,31,0.4392,Hurricane,2,0.7,0,0,0.6322,42,1.2318,1
SHP05168,Singapore,Hamburg,MSC,2023-01-20,18,25,0.2714,Storm,3,14.14,2,0,0.6925,144,0.9535,1
SHP05169,Busan,Seattle,MaerskLine,2022-01-27,12,12,0.261,Rainy,2,5.93,1,0,0.854,82,0.9257,0
SHP05170,Dubai,Mumbai,HapagLloyd,2022-07-03,5,7,0.5458,Rainy,2,18.21,1,1,0.7162,101,0.9796,1
SHP05171,Hong Kong,London,COSCO,2022-08-02,20,20,0.1929,Clear,1,36.55,3,0,0.5638,115,1.2406,0
SHP05172,Busan,Seattle,COSCO,2023-02-13,12,12,0.1779,Rainy,1,36.31,0,0,0.6766,154,1.185,0
SHP05173,Antwerp,Chicago,MSC,2023-07-03,13,13,0.2964,Cloudy,1,32.61,0,0,0.6867,171,1.1101,0
SHP05174,Dubai,Mumbai,HapagLloyd,2022-09-04,5,5,0.2025,Clear,1,15.33,2,0,0.7576,113,1.2555,0
SHP05175,Dubai,Mumbai,MaerskLine,2022-10-10,5,8,0.5115,Rainy,2,12.92,0,0,0.7873,94,0.7683,1
SHP05176,Guangzhou,Sydney,MaerskLine,2022-10-27,15,19,0.6443,Rainy,1,7.58,0,0,0.8499,167,0.7499,1
SHP05177,Dubai,Mumbai,MSC,2022-09-24,5,10,0.2884,Rainy,3,7.26,1,1,0.7351,167,0.9664,1
SHP05178,Antwerp,Chicago,HapagLloyd,2022-11-21,13,14,0.2085,Hurricane,2,9.44,0,0,0.7567,155,0.9281,1
SHP05179,Dubai,Mumbai,MaerskLine,2022-01-09,5,5,0.0769,Cloudy,3,14.48,0,0,0.8296,39,0.8677,0
SHP05180,Busan,Seattle,MaerskLine,2022-09-07,12,13,0.5007,Hurricane,3,11.5,0,0,0.8402,93,0.9171,1
SHP05181,Antwerp,Chicago,EverGreen,2023-06-11,13,16,0.349,Storm,2,27.89,0,0,0.6224,102,1.0928,1
SHP05182,Dubai,Mumbai,MaerskLine,2023-05-30,5,7,0.3654,Hurricane,1,18.96,1,0,0.8542,146,0.9568,1
SHP05183,Shanghai,Los Angeles,MaerskLine,2023-07-03,14,14,0.1937,Clear,3,31.6,0,0,0.8336,65,1.091,0
SHP05184,Antwerp,Chicago,MSC,2023-08-20,13,13,0.0373,Clear,2,16.2,2,0,0.7835,108,0.8361,0
SHP05185,Rotterdam,New York,COSCO,2022-09-14,10,10,0.0198,Clear,2,17.04,2,0,0.6075,42,0.9535,0
SHP05186,Dubai,Mumbai,EverGreen,2022-06-24,5,5,0.2479,Storm,1,105.88,1,0,0.6462,72,0.9774,0
SHP05187,Rotterdam,New York,MaerskLine,2022-03-21,10,11,0.3067,Storm,2,86.52,2,0,0.8297,7,1.1296,1
SHP05188,Antwerp,Chicago,MaerskLine,2023-02-20,13,13,0.2116,Clear,3,19.18,0,0,0.7738,158,1.2599,0
SHP05189,Hong Kong,London,EverGreen,2023-04-11,20,20,0.0968,Rainy,1,61.51,1,1,0.6199,103,0.7401,0
SHP05190,Shanghai,Los Angeles,EverGreen,2022-01-03,14,16,0.3825,Hurricane,1,71.1,2,0,0.6269,174,0.8684,1
SHP05191,Singapore,Hamburg,EverGreen,2022-09-08,18,19,0.1971,Hurricane,3,40.91,0,0,0.6358,24,1.2402,1
SHP05192,Rotterdam,New York,COSCO,2022-07-20,10,12,0.311,Rainy,3,121.21,0,1,0.5435,59,1.1246,1
SHP05193,Shanghai,Los Angeles,EverGreen,2022-07-19,14,14,0.3486,Clear,1,60.59,0,1,0.6614,3,0.9082,0
SHP05194,Shanghai,Los Angeles,MSC,2022-12-10,14,23,0.1146,Hurricane,1,2.32,0,0,0.682,118,1.0888,1
SHP05195,Hong Kong,London,MaerskLine,2022-05-22,20,20,0.2849,Rainy,2,11.26,1,0,0.7864,3,1.0461,0
SHP05196,Singapore,Hamburg,COSCO,2022-06-07,18,25,0.303,Clear,2,6.08,3,1,0.6002,56,0.8553,1
SHP05197,Shanghai,Los Angeles,EverGreen,2022-04-16,14,20,0.2568,Storm,2,1.55,1,0,0.5947,97,0.718,1
SHP05198,Hong Kong,London,MaerskLine,2023-08-26,20,24,0.1927,Rainy,3,14.65,1,0,0.8392,9,1.2611,1
SHP05199,Singapore,Hamburg,MaerskLine,2023-02-16,18,21,0.4392,Clear,2,2.1,1,0,0.7627,29,1.1492,1
SHP05200,Guangzhou,Sydney,MSC,2023-06-16,15,15,0.1829,Cloudy,2,12.35,0,0,0.6613,60,0.7209,0
SHP05201,Singapore,Hamburg,MSC,2022-10-12,18,18,0.3346,Cloudy,2,13.35,0,0,0.7164,24,1.0077,0
SHP05202,Shanghai,Los Angeles,MaerskLine,2023-08-25,14,15,0.27,Rainy,1,25.36,1,1,0.8147,148,0.9255,1
SHP05203,Singapore,Hamburg,MSC,2023-01-22,18,20,0.2163,Cloudy,2,32.64,0,1,0.6978,64,0.7587,1
SHP05204,Singapore,Hamburg,MaerskLine,2023-09-21,18,18,0.0322,Clear,2,106.64,0,0,0.8303,58,0.7697,0
SHP05205,Shanghai,Los Angeles,MaerskLine,2022-09-20,14,14,0.1457,Clear,2,40.8,0,0,0.7943,150,0.9495,0
SHP05206,Busan,Seattle,MSC,2022-07-17,12,12,0.1834,Cloudy,1,21.88,0,0,0.6976,160,0.86,0
SHP05207,Dubai,Mumbai,MSC,2023-01-23,5,7,0.5004,Rainy,1,36.34,0,1,0.766,179,0.8479,1
SHP05208,Rotterdam,New York,MSC,2023-09-05,10,10,0.1007,Cloudy,1,12.09,0,1,0.705,75,1.0378,0
SHP05209,Busan,Seattle,COSCO,2022-12-08,12,14,0.1706,Storm,1,12.59,1,0,0.608,8,1.069,1
SHP05210,Singapore,Hamburg,MSC,2023-02-14,18,18,0.174,Rainy,2,78.97,1,1,0.7151,58,1.0193,0
SHP05211,Busan,Seattle,COSCO,2022-01-06,12,14,0.4249,Hurricane,1,14.11,1,0,0.5522,5,1.0059,1
SHP05212,Singapore,Hamburg,COSCO,2023-03-16,18,19,0.2409,Hurricane,2,10.18,0,0,0.585,43,1.1669,1
SHP05213,Dubai,Mumbai,COSCO,2023-08-21,5,5,0.3604,Cloudy,1,6.59,3,0,0.5618,153,0.8075,0
SHP05214,Hong Kong,London,MSC,2023-10-14,20,23,0.3632,Storm,1,42.35,2,0,0.7644,161,1.0333,1
SHP05215,Antwerp,Chicago,MSC,2023-07-18,13,15,0.3529,Rainy,1,5.93,2,0,0.7807,47,0.9075,1
SHP05216,Hong Kong,London,MSC,2022-08-26,20,25,0.1432,Hurricane,1,9.51,0,0,0.7141,176,0.9497,1
SHP05217,Hong Kong,London,EverGreen,2022-07-01,20,20,0.3463,Clear,3,5.16,0,0,0.6487,42,1.0988,0
SHP05218,Guangzhou,Sydney,EverGreen,2023-07-31,15,20,0.2461,Rainy,1,8.59,0,0,0.6179,66,0.7878,1
SHP05219,Rotterdam,New York,COSCO,2023-02-04,10,11,0.2785,Storm,2,0.9,1,0,0.6193,93,0.766,1
SHP05220,Singapore,Hamburg,COSCO,2023-06-08,18,20,0.2861,Cloudy,3,34.09,2,0,0.5648,158,0.7074,1
SHP05221,Shanghai,Los Angeles,HapagLloyd,2022-04-18,14,15,0.2205,Storm,1,14.13,0,0,0.7195,156,0.8667,1
SHP05222,Busan,Seattle,EverGreen,2023-02-19,12,12,0.3902,Rainy,1,84.11,1,1,0.6013,135,1.1206,0
SHP05223,Hong Kong,London,MSC,2022-10-05,20,22,0.2897,Rainy,3,12.73,1,0,0.7328,25,0.9678,1
SHP05224,Guangzhou,Sydney,EverGreen,2022-12-13,15,16,0.5327,Rainy,2,26.18,0,0,0.6596,115,1.1238,1
SHP05225,Dubai,Mumbai,HapagLloyd,2023-12-18,5,5,0.1929,Hurricane,2,23.37,0,0,0.7329,145,0.979,0
SHP05226,Guangzhou,Sydney,MSC,2022-12-14,15,15,0.3871,Hurricane,1,32.93,1,0,0.7179,91,1.0109,0
SHP05227,Dubai,Mumbai,MSC,2023-12-26,5,5,0.3125,Rainy,2,46.34,1,1,0.7528,59,1.2748,0
SHP05228,Guangzhou,Sydney,EverGreen,2022-04-16,15,18,0.3153,Hurricane,2,142.68,0,1,0.5816,0,0.903,1
SHP05229,Hong Kong,London,EverGreen,2023-04-14,20,20,0.2823,Clear,1,3.82,0,1,0.6211,171,1.0991,0
SHP05230,Guangzhou,Sydney,MSC,2022-11-28,15,17,0.2951,Hurricane,3,161.61,3,0,0.72,169,0.848,1
SHP05231,Busan,Seattle,MSC,2022-12-03,12,14,0.4832,Rainy,1,22.83,3,0,0.7485,5,1.0287,1
SHP05232,Guangzhou,Sydney,MSC,2022-04-14,15,17,0.226,Hurricane,2,0.87,1,1,0.6844,60,0.8577,1
SHP05233,Guangzhou,Sydney,HapagLloyd,2023-04-27,15,15,0.2734,Cloudy,2,2.88,0,1,0.7623,137,0.7078,0
SHP05234,Dubai,Mumbai,HapagLloyd,2023-07-14,5,6,0.3713,Hurricane,1,28.24,0,0,0.8022,61,0.7301,1
SHP05235,Rotterdam,New York,EverGreen,2022-08-18,10,10,0.0812,Clear,1,19.12,1,0,0.6644,31,1.2373,0
SHP05236,Rotterdam,New York,MaerskLine,2023-06-12,10,11,0.341,Storm,2,22.63,0,0,0.8521,21,0.8873,1
SHP05237,Dubai,Mumbai,EverGreen,2022-01-24,5,5,0.208,Clear,2,13.62,0,1,0.6487,21,0.8619,0
SHP05238,Antwerp,Chicago,MSC,2022-03-02,13,16,0.3165,Storm,2,48.71,2,1,0.7304,46,0.7242,1
SHP05239,Antwerp,Chicago,MSC,2022-10-08,13,13,0.6865,Clear,1,197.0,0,0,0.6977,108,1.1921,0
SHP05240,Guangzhou,Sydney,EverGreen,2022-01-20,15,16,0.0308,Hurricane,1,24.7,0,0,0.6391,25,1.2809,1
SHP05241,Singapore,Hamburg,EverGreen,2022-05-01,18,26,0.3874,Rainy,2,11.87,0,0,0.6499,20,1.094,1
SHP05242,Singapore,Hamburg,MaerskLine,2022-07-21,18,25,0.5183,Rainy,2,11.64,3,0,0.8953,69,1.2325,1
SHP05243,Busan,Seattle,EverGreen,2023-10-20,12,13,0.397,Storm,2,36.96,2,1,0.5982,177,0.9961,1
SHP05244,Busan,Seattle,MSC,2023-10-11,12,12,0.3039,Hurricane,1,3.46,1,0,0.7409,16,0.9505,0
SHP05245,Singapore,Hamburg,EverGreen,2023-02-20,18,25,0.2337,Rainy,1,14.32,1,0,0.5861,123,1.2897,1
SHP05246,Dubai,Mumbai,MSC,2022-05-23,5,6,0.3393,Hurricane,1,28.5,2,1,0.7387,29,1.239,1
SHP05247,Busan,Seattle,MaerskLine,2023-08-10,12,12,0.2352,Cloudy,2,5.0,0,0,0.8049,114,1.2141,0
SHP05248,Busan,Seattle,HapagLloyd,2022-04-23,12,12,0.3059,Clear,2,6.2,2,0,0.7601,16,0.7233,0
SHP05249,Singapore,Hamburg,EverGreen,2023-08-04,18,23,0.3364,Storm,2,27.49,1,0,0.6377,171,1.1785,1
SHP05250,Antwerp,Chicago,MaerskLine,2023-11-20,13,24,0.4199,Hurricane,1,30.85,2,0,0.8357,89,1.1056,1
SHP05251,Shanghai,Los Angeles,EverGreen,2022-12-03,14,17,0.3551,Hurricane,1,32.79,1,1,0.6704,159,1.1761,1
SHP05252,Dubai,Mumbai,HapagLloyd,2023-02-03,5,5,0.1904,Clear,2,6.57,0,1,0.7448,171,0.7939,0
SHP05253,Rotterdam,New York,MSC,2023-08-08,10,13,0.1705,Rainy,1,12.94,0,0,0.773,108,0.7965,1
SHP05254,Shanghai,Los Angeles,MaerskLine,2022-09-10,14,15,0.3523,Storm,1,13.22,0,0,0.8026,8,1.1903,1
SHP05255,Busan,Seattle,HapagLloyd,2022-03-25,12,12,0.2209,Clear,2,2.28,1,0,0.7836,116,0.986,0
SHP05256,Dubai,Mumbai,MSC,2022-10-06,5,5,0.2183,Cloudy,2,106.36,0,1,0.7245,18,0.9237,0
SHP05257,Dubai,Mumbai,EverGreen,2023-11-04,5,5,0.1543,Storm,1,227.1,0,0,0.6908,92,1.0888,0
SHP05258,Dubai,Mumbai,COSCO,2022-10-16,5,5,0.2969,Hurricane,1,36.54,0,0,0.596,23,1.2259,0
SHP05259,Shanghai,Los Angeles,HapagLloyd,2022-09-29,14,15,0.328,Hurricane,1,6.16,1,0,0.74,47,1.1684,1
SHP05260,Rotterdam,New York,MaerskLine,2023-05-21,10,10,0.0997,Clear,1,73.1,1,0,0.7908,41,0.8843,0
SHP05261,Dubai,Mumbai,MaerskLine,2023-07-12,5,5,0.1671,Clear,2,13.86,0,0,0.7572,84,1.1076,0
SHP05262,Rotterdam,New York,MaerskLine,2022-10-17,10,11,0.3489,Storm,1,46.8,1,1,0.8277,137,0.9126,1
SHP05263,Rotterdam,New York,MaerskLine,2023-11-03,10,10,0.2538,Clear,1,5.96,1,0,0.7602,89,0.8668,0
SHP05264,Singapore,Hamburg,MaerskLine,2023-03-04,18,18,0.5507,Cloudy,2,11.44,0,0,0.831,130,0.9384,0
SHP05265,Guangzhou,Sydney,MaerskLine,2022-02-03,15,29,0.0406,Storm,2,93.77,0,0,0.8371,150,1.0928,1
SHP05266,Rotterdam,New York,HapagLloyd,2022-10-26,10,11,0.4608,Hurricane,2,94.68,1,1,0.7803,167,0.9863,1
SHP05267,Singapore,Hamburg,MaerskLine,2022-12-04,18,18,0.046,Cloudy,2,34.0,0,1,0.7835,65,1.1415,0
SHP05268,Busan,Seattle,HapagLloyd,2022-03-03,12,12,0.2071,Rainy,1,50.28,2,0,0.7404,11,1.0435,0
SHP05269,Dubai,Mumbai,COSCO,2022-03-04,5,5,0.3956,Cloudy,1,4.54,0,1,0.5,115,0.918,0
SHP05270,Antwerp,Chicago,HapagLloyd,2023-08-29,13,19,0.6091,Clear,2,24.03,0,0,0.8023,19,1.0763,1
SHP05271,Rotterdam,New York,MSC,2022-03-23,10,10,0.3317,Hurricane,1,11.24,1,0,0.7164,167,0.9623,0
SHP05272,Hong Kong,London,EverGreen,2022-03-30,20,20,0.2093,Clear,2,11.51,1,0,0.6781,156,0.7646,0
SHP05273,Antwerp,Chicago,MaerskLine,2023-12-24,13,13,0.1044,Cloudy,1,127.45,0,0,0.8178,153,0.985,0
SHP05274,Rotterdam,New York,HapagLloyd,2022-01-17,10,10,0.7236,Rainy,1,109.91,0,0,0.7818,179,1.2135,0
SHP05275,Singapore,Hamburg,COSCO,2022-01-05,18,20,0.1693,Storm,2,33.93,1,0,0.5615,176,0.7967,1
SHP05276,Singapore,Hamburg,HapagLloyd,2022-04-01,18,20,0.2936,Hurricane,3,31.56,0,0,0.8084,60,0.9373,1
SHP05277,Busan,Seattle,MaerskLine,2023-07-01,12,18,0.3515,Clear,1,214.13,0,1,0.8005,94,1.1231,1
SHP05278,Antwerp,Chicago,COSCO,2023-05-12,13,13,0.2722,Rainy,1,53.88,1,1,0.5466,57,0.9116,0
SHP05279,Rotterdam,New York,HapagLloyd,2023-05-03,10,11,0.6474,Cloudy,1,15.62,2,0,0.769,42,0.8521,1
SHP05280,Hong Kong,London,EverGreen,2023-03-15,20,29,0.3949,Storm,2,31.61,1,1,0.6053,170,0.7168,1
SHP05281,Dubai,Mumbai,HapagLloyd,2022-03-23,5,5,0.2045,Clear,2,9.79,0,1,0.807,30,0.7785,0
SHP05282,Shanghai,Los Angeles,EverGreen,2022-04-24,14,14,0.0807,Rainy,1,22.05,0,0,0.6652,51,0.8522,0
SHP05283,Guangzhou,Sydney,MaerskLine,2022-06-23,15,17,0.411,Hurricane,2,49.99,0,0,0.8945,110,1.246,1
SHP05284,Dubai,Mumbai,MSC,2022-02-19,5,5,0.5764,Clear,2,19.65,2,0,0.699,153,1.0907,0
SHP05285,Rotterdam,New York,MSC,2022-08-12,10,10,0.2647,Clear,1,4.32,0,0,0.7495,176,0.9575,0
SHP05286,Hong Kong,London,MaerskLine,2023-03-20,20,24,0.2324,Storm,1,22.45,0,0,0.7699,62,0.8095,1
SHP05287,Singapore,Hamburg,EverGreen,2022-09-17,18,21,0.384,Clear,3,14.79,2,0,0.627,51,0.7275,1
SHP05288,Hong Kong,London,COSCO,2022-06-29,20,21,0.5213,Cloudy,1,55.09,0,0,0.5,73,1.0101,1
SHP05289,Antwerp,Chicago,COSCO,2023-10-11,13,13,0.2262,Clear,1,29.24,0,1,0.5675,176,1.1921,0
SHP05290,Hong Kong,London,COSCO,2022-03-08,20,23,0.3995,Storm,2,19.51,0,0,0.6173,84,1.1984,1
SHP05291,Antwerp,Chicago,HapagLloyd,2023-09-21,13,18,0.5377,Hurricane,1,4.86,2,0,0.7534,58,1.1156,1
SHP05292,Busan,Seattle,HapagLloyd,2023-01-03,12,23,0.3735,Hurricane,2,53.4,0,0,0.7284,28,1.1516,1
SHP05293,Guangzhou,Sydney,EverGreen,2023-08-07,15,21,0.355,Hurricane,1,50.66,3,1,0.6003,114,0.8905,1
SHP05294,Dubai,Mumbai,MaerskLine,2023-08-29,5,5,0.4926,Clear,1,2.36,0,0,0.8573,48,0.9812,0
SHP05295,Hong Kong,London,EverGreen,2023-11-11,20,31,0.1549,Storm,1,21.5,0,0,0.6467,24,1.1749,1
SHP05296,Guangzhou,Sydney,MSC,2023-06-01,15,15,0.0709,Rainy,1,5.32,0,0,0.7545,41,0.9531,0
SHP05297,Busan,Seattle,MSC,2022-03-30,12,12,0.1984,Cloudy,3,64.15,1,0,0.7485,91,0.877,0
SHP05298,Antwerp,Chicago,MSC,2023-11-01,13,13,0.0826,Storm,1,10.75,0,0,0.7338,34,0.8331,0
SHP05299,Hong Kong,London,EverGreen,2023-01-27,20,22,0.5898,Rainy,1,21.39,0,1,0.6469,164,0.8298,1
SHP05300,Shanghai,Los Angeles,EverGreen,2022-03-26,14,14,0.3121,Clear,1,26.86,3,0,0.7192,89,0.8605,0
SHP05301,Busan,Seattle,COSCO,2022-01-06,12,12,0.4027,Clear,2,6.33,0,0,0.6426,114,0.9528,0
SHP05302,Guangzhou,Sydney,HapagLloyd,2022-09-24,15,21,0.6627,Storm,1,11.49,1,0,0.7504,36,0.9879,1
SHP05303,Shanghai,Los Angeles,HapagLloyd,2022-04-16,14,14,0.2181,Storm,1,108.19,1,0,0.7923,3,0.9814,0
SHP05304,Shanghai,Los Angeles,MaerskLine,2023-09-06,14,21,0.3786,Storm,2,14.3,1,0,0.7982,81,0.8966,1
SHP05305,Shanghai,Los Angeles,COSCO,2023-07-04,14,14,0.4422,Clear,1,26.53,0,0,0.5981,157,0.9351,0
SHP05306,Singapore,Hamburg,MaerskLine,2022-07-16,18,19,0.1537,Storm,1,41.79,1,0,0.8707,156,1.1306,1
SHP05307,Rotterdam,New York,MaerskLine,2023-11-07,10,10,0.3247,Rainy,3,26.59,0,0,0.8516,31,1.2177,0
SHP05308,Singapore,Hamburg,MSC,2022-06-01,18,18,0.2639,Cloudy,1,21.43,0,1,0.6649,42,0.9054,0
SHP05309,Singapore,Hamburg,MSC,2022-01-14,18,22,0.0914,Hurricane,1,19.04,0,1,0.705,143,0.9269,1
SHP05310,Busan,Seattle,EverGreen,2023-06-23,12,13,0.4738,Rainy,1,82.48,1,0,0.616,138,0.7924,1
SHP05311,Dubai,Mumbai,COSCO,2022-11-01,5,12,0.4443,Hurricane,2,3.29,0,0,0.5323,156,0.9193,1
SHP05312,Shanghai,Los Angeles,MaerskLine,2023-07-22,14,15,0.0576,Rainy,3,13.45,0,1,0.8296,7,0.8925,1
SHP05313,Busan,Seattle,EverGreen,2022-08-22,12,14,0.303,Hurricane,1,79.92,0,0,0.6737,0,1.2078,1
SHP05314,Hong Kong,London,MaerskLine,2022-12-22,20,24,0.4473,Clear,3,8.85,1,0,0.8727,4,0.9082,1
SHP05315,Shanghai,Los Angeles,COSCO,2023-03-30,14,14,0.3724,Cloudy,1,65.27,1,0,0.5229,13,1.2457,0
SHP05316,Singapore,Hamburg,MSC,2022-01-08,18,23,0.2316,Hurricane,2,16.76,1,0,0.6948,96,1.2001,1
SHP05317,Guangzhou,Sydney,COSCO,2023-11-12,15,15,0.1438,Clear,2,7.01,0,0,0.5822,67,0.7142,0
SHP05318,Hong Kong,London,EverGreen,2023-09-06,20,27,0.3083,Hurricane,1,78.42,0,0,0.6057,99,1.0002,1
SHP05319,Antwerp,Chicago,HapagLloyd,2023-07-08,13,13,0.2371,Cloudy,1,6.82,1,1,0.7523,59,0.7046,0
SHP05320,Shanghai,Los Angeles,MaerskLine,2022-04-15,14,14,0.1662,Clear,2,11.8,0,0,0.7928,39,1.2113,0
SHP05321,Busan,Seattle,COSCO,2023-09-20,12,12,0.2926,Cloudy,2,21.36,1,0,0.5781,168,1.189,0
SHP05322,Hong Kong,London,MSC,2022-04-08,20,21,0.0723,Hurricane,1,8.67,3,0,0.7801,156,1.0815,1
SHP05323,Busan,Seattle,COSCO,2023-04-11,12,22,0.254,Storm,2,30.49,0,0,0.5555,124,1.0278,1
SHP05324,Busan,Seattle,MSC,2022-03-29,12,18,0.4051,Hurricane,1,36.43,0,1,0.6892,161,0.9101,1
SHP05325,Dubai,Mumbai,MaerskLine,2022-12-19,5,5,0.1309,Storm,1,16.07,0,1,0.8083,154,1.1262,0
SHP05326,Antwerp,Chicago,HapagLloyd,2022-08-21,13,13,0.276,Clear,1,21.62,1,0,0.8207,27,1.0253,0
SHP05327,Antwerp,Chicago,HapagLloyd,2023-11-15,13,19,0.2475,Hurricane,1,3.1,0,0,0.7682,46,1.0682,1
SHP05328,Singapore,Hamburg,MaerskLine,2023-09-28,18,18,0.2488,Cloudy,2,1.62,0,0,0.7929,168,1.1472,0
SHP05329,Antwerp,Chicago,COSCO,2023-02-17,13,13,0.0596,Cloudy,1,41.15,2,0,0.619,72,1.1121,0
SHP05330,Shanghai,Los Angeles,COSCO,2022-12-19,14,15,0.3513,Rainy,2,33.71,0,0,0.5617,34,0.7712,1
SHP05331,Antwerp,Chicago,COSCO,2023-12-16,13,20,0.2244,Hurricane,2,21.38,2,0,0.6053,5,1.1262,1
SHP05332,Shanghai,Los Angeles,HapagLloyd,2022-01-01,14,14,0.3815,Rainy,1,14.81,1,1,0.7466,163,0.8568,0
SHP05333,Guangzhou,Sydney,HapagLloyd,2022-02-20,15,16,0.2243,Storm,1,24.95,0,0,0.8577,132,1.1357,1
SHP05334,Busan,Seattle,COSCO,2023-07-11,12,12,0.0494,Cloudy,1,116.9,3,0,0.6004,25,1.0948,0
SHP05335,Guangzhou,Sydney,MaerskLine,2022-02-19,15,17,0.0534,Storm,3,116.72,0,1,0.7824,151,0.9518,1
SHP05336,Guangzhou,Sydney,COSCO,2022-08-28,15,16,0.5242,Storm,3,46.31,0,0,0.5218,129,0.8979,1
SHP05337,Antwerp,Chicago,COSCO,2022-02-14,13,13,0.1188,Rainy,1,35.62,0,0,0.6009,19,0.7672,0
SHP05338,Rotterdam,New York,EverGreen,2023-03-01,10,11,0.3234,Rainy,1,69.59,2,1,0.6353,166,0.8243,1
SHP05339,Rotterdam,New York,MSC,2022-03-12,10,16,0.3115,Storm,1,25.33,0,0,0.7741,95,0.8309,1
